place_id,name,lat,lon,address,types,rating
ChIJB9URuHACLz4RG1DO-L5il38,Meed - ميد,24.7551827,46.7199937,"Abd Al Khalek Ibn Isa, Riyadh","convenience_store,supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",3.3
ChIJlQ4yYH8CLz4R15JiztyMj9I,Tamimi Markets 134,24.7577493,46.7125773,"Prince Muqrin Bin Abdulaziz Rd, Riyadh","supermarket,convenience_store,grocery_or_supermarket,store,food,point_of_interest,establishment",4.1
ChIJTQK6Sm0BLz4RTGw3Ge9MmPA,Meed - ميد,24.7246875,46.7598125,"Hafsah Bint Omar, PQF5+VW, Riyadh","convenience_store,supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",3.3
ChIJ1X-SpNAGLz4RfQnXX9XQSzk,شركة بالبيد لحلول الاغذية,24.6967499,46.7809616,"Umar Ibn Abdul Aziz Branch Road, Riyadh","supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",4
ChIJ9xNfi9AGLz4RWIjuC5aIRi4,Universal Cold Store,24.6974061,46.7799595,"3800 Umar Ibn Abdul Aziz Branch Road, Riyadh","supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",3.8
ChIJXY8VCdAGLz4RoG2v4V49MYw,Wasmi Fresh Meat Al Rabwa Branch,24.6954763,46.7776393,"Umar Ibn Abdul Aziz Branch Road, MQWH+53R, Riyadh","supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",3.6
ChIJs39vLrcALz4ROIlGA13y9Oo,تموينات النصار,24.7243108,46.81029409999999,"Abdul Rahman Ibn Awf Road, PRF6+P4F, Riyadh","supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",4.5
ChIJs-p7tzQBLz4RKW0C816REcc,Panda Hyper 10008 / بنده هايبر,24.7028347,46.77093119999999,"Eastern Ring Branch Road, Riyadh","supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",4
ChIJ7e30L64ALz4RKlFRNvePTyg,Panda Super 146 |بنده سوبر,24.725184,46.8162632,"Abdallah Ibn Massoud, PRG8+3G, Riyadh","supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",3.9
ChIJx_cOX0ABLz4RjNc1s6hL41I,Carrefour,24.72376890000001,46.7751184,"Khurais Road, Riyadh","supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",4.1
ChIJLx9xbaYBLz4Rw-op-eJoWek,Tamimi Markets,24.7459375,46.7756875,"Khalid Ibn Al Walid Street, 7HP8PQWG+97, Riyadh","supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",4.1
ChIJXSe2BIIALz4Ro9Fg15b78dc,Tamimi Markets Express,24.754364,46.8242445,"6450 Kharis Branch Road, Riyadh","supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",4.1
ChIJo1_7cQCpLz4RfkWmTbJY4v0,أسواق العثيم,24.6744408,46.8780345,"8277, 4168, Riyadh","supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",4.4
ChIJo2Qwss2pLz4RaClrnESuYvE,سوبر ماركت تميم الجزيرة,24.6982204,46.8614329,"2659، 6785،, Riyadh","supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",1.8
ChIJS--f3AapLz4R0e4fSFakQgw,الصويا ماركت مستشفي اليرموك 1,24.6720583,46.8676036,"3183، 7911،, Riyadh","supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",2.3
ChIJJ0MWR62pLz4RwoXHMFZU0Dk,أسواق و ثلاجة بروق البركات,24.6954383,46.85554820000001,"شارع جاكرتا ، حي السعادة, MVW4+56F, Riyadh","supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",3.8
ChIJkSMEND2pLz4R_FD4KqZ9BnU,رنيد ماركت 1,24.67188209999999,46.8674109,"3183، 7911،, Riyadh","supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",1
ChIJveMpsB2pLz4RcN0qgm-8FV0,Abody,24.6997829,46.8549125,"Al Burayd, MVX4+V3V, Riyadh","supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",
ChIJpZ7PHACpLz4RRaVD8YjSptA,تموينات سنابل النسيم,24.7001134,46.854657,"4076 البريد RQAB4076 6623, Riyadh","supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",
ChIJIclEHgCpLz4REHTRswYy4Co,AL Riyadh,24.706439,46.8542612,"4025 Yazid Ibn Maziad, Riyadh","supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",5
ChIJa-F24BWpLz4RGSQChEk9iXU,الحداد الباب حديد الباب ليزر مظلة ساتر,24.7112183,46.8552179,"جاكرتا, 7834 4111, الرياض","supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",4
ChIJSZiWTWHhLj4R19fS6xo4T0U,اسواق العثيم | Othaim Markets,24.754027,46.54134599999999,"خليفة بن بديع, Diriyah","supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",4
ChIJC1VR6rfhLj4R_H6i26eRrac,quick market,24.7538778,46.5416828,"حي, 2922 شارع الأمير عبدالله بن عبدالرحمن، الدرعية الجديدة، الدرعية 13732 7800،","supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",3.9
ChIJsWAUUergLj4RtPyMuyBBBWo,Tamuniate,24.7503763,46.5383181,"QG2Q+584, Diriyah","supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",4.1
ChIJz2HULADhLj4RLQyuEqcqMaM,بقالة,24.7501896,46.5383287,"Prince Abdullah Bin Abdelrahman, QG2Q+38G, Riyadh","supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",
ChIJp8C2Z_bhLj4R77pVQD19XVI,كلش ماركت,24.7493534,46.5373488,"سعيد بن ذيد, Riyadh","supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",4.3
ChIJDUG1WsLhLj4Rs7dX4r6RlbA,بقالية ابو عدي,24.7481198,46.5363345,"خلف محلات اسماعيل الهندي, Diriyah","supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",1
ChIJlSvQbdDhLj4RKBOJDwBGumM,انتينا ميمو mimo متجر الانتينا,24.7481198,46.5363345,"PGXP+6GW, الرياض, Diriyah","supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",
ChIJHVgNFw_hLj4RfwQahdFVUC0,ريف شقراء - الدرعية,24.7548145,46.5483726,"سعيد بن زيد, Diriyah","supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",3.7
ChIJGxOUT8zmLj4R_-UtBDDHhOU,اسواق العثيم | Othaim Markets,24.7847,46.56741,"حى, King Khalid Road, Riyadh","supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",4
ChIJS-G3weDgLj4RSwFetXsWzyo,أسواق صالح عوض الصيعري المركزية,24.7555319,46.5510386,"شارع سعيد بن زيد, QH42+6C7, Riyadh","supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",3.6
ChIJbTKWagDnLj4Rswt21fBC7tk,اسواق العثيم (سيتي) | Othaim Markets (city),24.8251875,46.56543749999999,Riyadh,"supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",2.9
ChIJGZWRetXnLj4R8ZUDnDE4Wb4,مكاني ماركت,24.826449,46.56555909999999,"3228 Prince Saud Ibn Abdullah Ibn Jalawi, حي, 3228 الامير سعود بن عبدالله بن جلوي، القيروان،, RRQB3228, Riyadh","supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",4.1
ChIJjwA5PJbhLj4RDWbgkmHAjaA,تموينات سلة الطريق,24.7731212,46.57426109999999,"QHFF+6PR, Riyadh","supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",3.8
ChIJB66B-wDhLj4RpqWrVOu5uCs,MON MART,24.7807116,46.5782906,"Prince Yazid Ibn Abdullah Ibn Abdulrahman, Riyadh","supermarket,bakery,convenience_store,grocery_or_supermarket,food,point_of_interest,store,establishment",3.9
ChIJTeClGQDhLj4RBCpBnvAcHq0,تموينات,24.7680906,46.5765969,"QH9G+7M4, Riyadh","supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",3.4
ChIJxWRhdQDhLj4RoJ5pIO05Ftw,اسواق العثيم | Othaim markets,24.78182679999999,46.5823075,"QHJJ+PVQ, Riyadh","supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",3.5
ChIJpwgQgk_hLj4RaviPEISA3oM,أسواق ومخابز سلة البساتين,24.7776667,46.5814197,"طريق الامام سعود بن فيصل، حطين، الرياض 13518, Riyadh","grocery_or_supermarket,supermarket,food,point_of_interest,store,establishment",4.1
ChIJuU5Ypi_hLj4RGOKter17r7Y,مون مارت,24.76704,46.5774038,"King Khalid Branch Road, 2492 7437 طريق صلبوخ, Riyadh","supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",4.2
ChIJtbAujrX8Lj4RsptbMC59_v4,Tamimi Markets,24.8014025,46.6738557,"Abi Bakr As Siddiq Branch Road, Riyadh","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",4.2
ChIJe9ESj9LiLj4Ro9fp2FoOTLw,Carrefour Tala Mall,24.7717872,46.6688888,"Tala Mall, Exit 5, Northern Ring Branch Rd, An Nafal, An Nafal","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",4.1
ChIJJ7oYD-v8Lj4RbHpGq2lHp3o,Panda Super 101 | بنده سوبر,24.806521,46.6928619,"Othman Bin Afnan Road. Exit 7, Jubail","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",3.9
ChIJ7Y8WxD_9Lj4RaNwbpTjlukY,Panda Super 114 | بنده سوبر,24.7706875,46.68893749999999,"Abi Bakr As Siddiq Road, QMCQ+7H, Riyadh","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",4
ChIJSSAU4VrlLj4RL68UR7oONsE,NAMIR FOR FOODS,24.8040613,46.5957107,"حي, الأماسي, Riyadh","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",3.9
ChIJd-My5jflLj4Rs69mddFwbiI,أسواق تموينات يو ماركت,24.8094391,46.5957591,"الدهناء, Riyadh","supermarket,furniture_store,home_goods_store,grocery_or_supermarket,store,food,point_of_interest,establishment",4.2
ChIJGzdLEJv9Lj4Rxt3MN2-2mME,Meed - ميد,24.7703425,46.7155528,"3130 Al Imam Saud Ibn Abdul Aziz Branch Road, QPC8+46, Riyadh","convenience_store,supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",2.6
ChIJm917FAUCLz4R2qEZjpyXTHM,Carrefour Granada Hypermarket,24.781484,46.7312291,"13241 Eastern Ring Branch Road, Riyadh","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",4.2
ChIJx9l8ZTL8Lj4RjEPnblfaYd4,Tamimi Markets - Qurtuba,24.8073758,46.73740449999999,"طريق سعيد ابن زيد, Str, الرياض","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",4.1
ChIJ5SfASPsBLz4RxxfmZgR4WDA,Panda Supermarket,24.7680625,46.7573125,"QQ94+6W, طريق الملك عبدالله، الفرعي،،،، طريق الملك عبدالله الفرعي، مخرج 10، الحمراء،،, Riyadh","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",4
ChIJXcFSTrkBLz4RmVRbLsXjh0c,اسواق العثيم (سيتي) | Othaim Markets (city),24.756234,46.772575,"Abi Said Al Khadri, Riyadh","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",4
ChIJw4ELhCwALz4RUYDodNKBPUk,TAMIMI MARKETS,24.77981249999999,46.7885625,"7HP8QQHQ+WC, King Abdullah Rd, Ishbiliyah،, Riyadh","supermarket,convenience_store,grocery_or_supermarket,store,food,point_of_interest,establishment",3.9
ChIJWSrucGYALz4RJKWRXOBxu_g,Tamimi Markets,24.7616729,46.8108256,"QR57+X2G, Salman Al Farsi Road, Al Nahda District, Riyadh","supermarket,convenience_store,grocery_or_supermarket,store,food,point_of_interest,establishment",3.6
ChIJ42uqRq8BLz4RYhw4rKwo6LY,Sultan Center 2,24.7486257,46.7776991,"حي, Abd Al Aziz Al Sousi, 2325 وادي حلفا, شارع الأمير بندربن, Riyadh","supermarket,bakery,grocery_or_supermarket,store,food,point_of_interest,establishment",3.9
ChIJGfXdPwD_Lj4RtufqW_12Yyk,خيرات الأرض الطيبة للخضار والفواكه واتمور واللمواد الغذائية واللحوم,24.8023222,46.8039582,"Najah Street, RR23+WHG, Riyadh","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",4.4
ChIJD32IXderLz4Re6CCf7ZpH94,تموينات شركة الاطعمه الوطنيه,24.8006936,46.8999421,"3044 Al Solh, Riyadh","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",3.7
ChIJ86kQnxerLz4RPxKPeeRiOjo,تموينات دانة النظيم,24.80080079999999,46.90001789999999,8285 الصلاح، حي النظيم، الرياض 14816 3022،,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",3.8
ChIJoyeUKGKrLz4RNFTXLrwYKIg,تموينات مطير العنزي,24.8009343,46.9001054,"QVXX+XQG, Unnamed Road, Riyadh","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",3.9
ChIJ_c00UACrLz4RCztw1GI9GLo,وناسة العائله للحلويات المخفضه,24.799499,46.8988642,"حي, Riyadh","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",3.7
ChIJa0nRcwCrLz4Rl-wufXXCJYU,تموينات فضيلة خلف السبيعي للمواد الغذائية,24.7998954,46.89872,"Al Solh, Riyadh","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",5
ChIJTd9LkmOrLz4RVmTjSIvezVE,Saba Supermarket,24.7990586,46.8988581,Riyadh,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",4.1
ChIJaytcwq-rLz4RDFJOY2K92Ok,محامص نجد,24.7981641,46.89746539999999,"QVXW+7X8, Riyadh","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",4.2
ChIJs32NyxirLz4RkWzvLwXVWQI,تموينات ركن النظيم,24.8031556,46.9009345,6734 الصلاح، حي الندوة، الرياض 14817 2483،,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",3.6
ChIJ53IF9JGrLz4R6D_XeznKS4U,تموينات زاد عمشه,24.80323839999999,46.9018247,"3430 محمد بن احمد المدني، 8373،, Riyadh","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",3.4
ChIJH-vxLACrLz4R5S9iDp5W6NE,اسواق ومخابز جنان الشرق المركزيه فرع 9,24.797449,46.8968122,"2745 Al Solh, RSNC7884، 7884, Riyadh","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",3
ChIJvaz1ZmerLz4R8OoL44bocXw,Super Market Misnad,24.8040387,46.8965194,"8619 Al Tourfah, Riyadh","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",4
ChIJAQXbbqerLz4RL0v0zoYIyqU,عطار عبير الكويت,24.8035679,46.8955339,"2544 Al Tourfah, Riyadh","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",3.9
ChIJhT8_bQCrLz4RfLL5lLdygLQ,مؤسسة مزاج النخبة التجارية كباتيلو,24.8015464,46.8939175,"8286–8338 Al Tourfah, Riyadh","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",5
ChIJCUZeIwCrLz4R3NMwKBSV0EA,سلة شيبه,24.8032709,46.8944234,"An Nadwah, RV3V+8Q3, Riyadh","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",3
ChIJtQd8PwCrLz4R22kXH3FZYME,الرمال,24.8033292,46.894362,"RV3V+8PQ, Riyadh","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",
ChIJ5xpQYACtLz4RCVDHoWyY-64,بقاله الهندي السويلمي,24.7942433,46.9029498,"3396 Asad Ibn Nasr, حي, RSNA7556, 7556, Riyadh","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",3
ChIJA5d7ZADBLj4RSrFnzb3uRVE,الرياض الجبيله,24.8958805,46.4476038,"VCWX+925, Al Jubaylah","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",
ChIJj-PXk1PBLj4RFIIAesrqPg4,Tilda Supermarket,24.8945094,46.4426083,"طريق الملك عبدالعزيز, Al Jubaylah","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",3.8
ChIJq5Ja7qzGLj4R2IbmhTyqeFI,UTC Supermarket,24.8934611,46.4376228,Al Jubaylah,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",3.7
ChIJW-_D7NPpLj4R3HwqQnXXfS8,Promomart,24.9226194,46.5666005,"King Fahd Road, WHF8+2JX, Riyadh","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",2.3
ChIJtRdxuXjpLj4Rn3OdE4ZzPOk,تموينات عبدالله محمد بن جارالله,24.8772589,46.5892823,"VHGQ+WP3, Riyadh","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",3
ChIJQQQeNgDvLj4Rq82gHSFm8RI,اسواق بارق دبي حي العارض,24.904847,46.60144,"2614 الملك عبدالعزيز ابن عبدالرحمن سعود الفرعي, RRRA6457، 6457, Riyadh","supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",2.3
ChIJB-oAEQDvLj4R4HSk-gCJK74,أسواق جنائن الحزم للمواد الغذائية,24.907528,46.6021572,"طارق بن شهاب, Riyadh","supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",3.7
ChIJJavfvxnvLj4RQWzggD6kGEA,Aqla Supermarket,24.8916066,46.6020664,"شارع القوات الخاصة, Riyadh","supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",3.8
ChIJB_SZdgDvLj4R_-zMbptqSR0,تموينات توب مارت,24.8937238,46.6071784,"6990 اسماء بنت مالك, RRRD2513، 2513, Riyadh","supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",5
ChIJPb5x2OnvLj4RpaYLDdinuIs,العقيل للمواد الغذائية,24.8943318,46.6086166,"Unnamed Road, الرياض 13345،","supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",3.7
ChIJ_VvOOQDvLj4Ri9Lx5QFk91M,تموينات رادف,24.8953768,46.6109173,"VJW6+593, Riyadh","supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",5
ChIJYQJYmkrvLj4RvI1nYh24y1Y,تموينات صالح,24.8936636,46.6099477,"7111 شارع أحمد بن سعيد بن الهندي, RRRF2856، 2856, Riyadh","supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",5
ChIJH-mjo5LvLj4RGWJdU9SIF-o,تموينات السله المفيده للمواد الغذائيه,24.8960701,46.61409,"حي, شارع علي الطنطاوي, Riyadh","supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",4.7
ChIJ2UnaGOXvLj4RG5Pj2J_QNkU,تموينات خالد,24.8948312,46.6138859,"حي, أحمد بن سعيد ابن النهدي, Riyadh","supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",4.4
ChIJ-TQK6wvvLj4RVnkmcGtymBA,Aksha mini market,24.8919327,46.6122307,"VJR6+QVH, Unnamed Road, الرياض","supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",4.1
ChIJBafNRbzvLj4RPJSOOWaxj8g,تموينات افنا الشرق,24.8976303,46.6161932,"7419 اسماء بنت مالك, RRRC3413، 3413, Riyadh","supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",3.6
ChIJhT_TO8XvLj4Rd_Ui6Lv5snU,تموينات وخضار زاوية العارض للمواد الغذائية توصيل الطلبات مجانًا,24.8896713,46.6125107,"حي, 3130 شارع عبدالله الخزرجي، العارض، الرياض 13342 6614،, Riyadh","supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",4.2
ChIJSeSrAADvLj4R_ybThapIz28,Haseel Al Arid,24.8867309,46.6098516,"2848 طريق الملك عبدالعزيز الفرعي, RRRA6257, 6257, الرياض","supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",3.3
ChIJL2zMDwDvLj4R6beUzLCcVB8,تموينات جوهرة السودة للمواد الغذائية,24.8991305,46.6183245,"7664 اسماء بنت مالك, RRRC3692, Riyadh","supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",4.6
ChIJh2IZ36PvLj4RzfMiC8OOm0M,ratel supermarket,24.8972864,46.6187255,"Ahmad bin Saeed bin al Hindi, الرياض","supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",5
ChIJZVN9acHvLj4RdkN48Wuu_BQ,تموينات واحة العاصمة حي العارض,24.8934637,46.618472,"شارع عبدالله بن نعيم, Riyadh","supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",3.5
ChIJXbhFqF3vLj4REBu6UQ81XDU,اسواق جوان العارض المركزيه,24.8821909,46.60592149999999,"Raihana Bint Zaid, Riyadh","supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",4.3
ChIJzUxDyuDvLj4RQba03FaWIHU,اسواق ومخابز ثمار الملقا فرع العارض,24.8850548,46.6127167,"Rihana Bint Zaid Street, Riyadh","supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",4.5
ChIJx8vGnITvLj4RFGqbd0p31xg,اسواق شركة مدار العارض التجارية,24.9098089,46.6187906,"Abi Bakr As Siddiq Road, حي, 7088 4534, Riyadh","supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",3.8
ChIJCeB5kZb6Lj4RxDlPGjsUij4,SASCO PALM,24.8899897,46.69303149999999,"King Salman Bin Abdulaziz Road, Riyadh","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",3.9
ChIJURseHADxLj4RIDx3VC8aZyc,SPAR express,24.924371,46.7169696,"8427 المطار, RUKA4075، 4075, Riyadh","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",3.7
ChIJNURisKHxLj4R3I57oaVGI68,Tamimi Markets Express | أسواق التميمي إكسبرس,24.9236875,46.71818750000001,"WPF9+F7, Riyadh","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",4.7
ChIJFVf0_Sf7Lj4RgPAOuQhMqRM,Lulu's Supermarket,24.8711642,46.71052210000001,VPC6+F66,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",4.1
ChIJJZL65q3xLj4Rt7-3VbXvcdY,FAI,24.928545,46.7136519,"WPH7+CF6, Riyadh","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",2.9
ChIJ3ZsYeQDlLj4R-Es3eqpQXxE,Sasco palm,24.8884286,46.65779999999999,"VMQ5+C3J, Riyadh","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",3.5
ChIJjZrELADlLj4R6C9y2Hjzhvc,تموينات مخزون التموين,24.8774642,46.6622072,"RAJC8212، 8212 عبدالرحمن بن سليمان الرويشد، 4807, Riyadh","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",4.8
ChIJS_JnHPnwLj4RfLuiKz2XZJY,Meed - ميد,24.9397143,46.7120774,"WPQ6+VRP, Riyadh","convenience_store,supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",3.7
ChIJgX4RaQDlLj4R_t1Ys50PlRY,تموينات كنز المستهلك,24.8685972,46.6676393,"Prince Saud Ibn Abdullah Ibn Jalawi, VM99+C3J, Riyadh","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",4
ChIJDRwy8qDlLj4R0nJeI99DatI,ركن الطبخ للخضار و الدواجن المقطعة,24.868627,46.6675511,"Prince Saud Ibn Abdullah Ibn Jalawi, Riyadh","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",4.1
ChIJXQ1U7Dr7Lj4RsCFb84TeKxU,تموينات حصاد المستهلك,24.8642812,46.67254200000001,"محطة وقودي, Prince Faisal Ibn Bandar Ibn Abdulaziz Road, Riyadh","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",4.6
ChIJYdPpbQDlLj4Rn_WU28ka4no,نخله,24.8864678,46.6539426,"VMP3+8HP, Riyadh","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",2.3
ChIJ5ZuOcz_lLj4ROkeeCu-m3c8,تموينات عبدالله محمد للمواد الغذائيه,24.8675383,46.6672071,8976 زياد بن صبيح، النرجس، الرياض 13333 4451،,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",3.3
ChIJ9wytdwDlLj4RT2VCOsFBzBQ,اسواق العثيم,24.8816635,46.6541827,"VMJ3+W6, Riyadh","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",4.3
ChIJiedxL4DlLj4RI5_JuInHYsI,اسواق ارزاق المنار للمواد الغذائية,24.87057699999999,46.661731,"حي, Uthman Ibn Affan Road, Riyadh","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",3.4
ChIJp_ghKQD7Lj4RouCenGcc5pM,تموينات الخير,24.859958,46.6726929,"ربعي الذهلي, VM5F+X3P, Riyadh","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",
ChIJubn4Smf7Lj4Rsq6IVrXuS5E,تموينات عفراء العتيبي,24.857123,46.67721109999999,"5563، حي, 7718 الامير فيصل بن بندر بن عبدالعزيز RAJB7718, Riyadh","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",4
ChIJYygdAwLlLj4RxY6Zb5NKVqM,لايك مارت,24.8670337,46.6618412,"Prince Saud Ibn Abdullah Ibn Jalawi, Riyadh","supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",4.5
ChIJW7XTCtf5Lj4RsypuJUZiUss,صفقة اليوم,24.9029142,46.810152,6963 طريق الثمامة، الرمال، الرياض 13435 2190،,"supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",5
ChIJ6YIoNAD5Lj4RCncS1wZN6DM,ايجار كرين رافعه,24.8917278,46.8073344,"6920 طريق الثمامة RUAA6920 4012, Riyadh","supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",
ChIJBepccMD4Lj4RklIXXjBQ4s4,Roundabout Awaidhah markets,24.8848014,46.8054244,"Omar Ibn Abd Al Latif, VRM4+W5F, Riyadh","supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",3.7
ChIJ9R-FEKH5Lj4RzZfK2SmhD4o,مصبه وموقع الغنم,24.884555,46.8130539,2841، 7578، الرمال، الرياض 13431،,"supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",2.2
ChIJMVBxCUf5Lj4RL-6ebSpMlDE,تموينات ‏اسرار الرمال,24.9172259,46.7898855,"ابو رفاعة العدوي, Riyadh","supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",3.5
ChIJSYO61CX5Lj4Rt3OauENB9as,اسواق عال الكيف المركزية - فرع تنال,24.9192514,46.7941011,"6972 ابي رفاعة العدوي, 3956, Riyadh","supermarket,bakery,library,home_goods_store,grocery_or_supermarket,food,point_of_interest,store,establishment",3.8
ChIJ5_nH_YT5Lj4R88EglaajyiA,A Markert,24.9185625,46.7910625,"شارع أبي رفاعة العدوي, WQ9R+CC8, Riyadh","supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",3.9
ChIJv_92gxD5Lj4Rb_m0ImW3qk4,HIRA MARKETS - 4 - أسواق حراء للمواد الغذائية,24.9200969,46.7962915,"WQCW+2FF, RUAE4059، 4059 منصور الطبري، 7222، حي, Riyadh","supermarket,convenience_store,grocery_or_supermarket,food,point_of_interest,store,establishment",4.1
ChIJMTmQSwD5Lj4RDCMJ36cJkRA,ستايم مارت STIME MART,24.8741926,46.8062153,"2169 Al Thoumamah Road, 6315, Riyadh","supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",4.4
ChIJV5r6VAD5Lj4RfKyniVh3zNg,شيببدونزحمه,24.87994320000001,46.8197891,"6976 شارع الضوء, RURA3508، 3508, Riyadh","supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",1
